attachment	https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/zxgzzj/202210/P020221024401336691054.pdf	《三明市市级基层干部关心关爱专项资金管理试行办法》（ 明委组通〔2017〕76号）.pdf
image	https://www.sm.gov.cn/images/loading.gif	
