attachment	https://www.sm.gov.cn/zw/zfxxgkzdgz/shfl/cjrfl/202212/P020221206613735105230.pdf	关于在市辖两区开展扶持培育残疾人发展沙县小吃业示范店试点工作的通知.pdf
image	https://www.sm.gov.cn/images/loading.gif	
