attachment	http://www.sm.gov.cn/zw/gsgg/qt_5599/202303/P020230319727789176544.xls	1、驾驶人逾期未换证告知（2023年第2批）.xls
attachment	http://www.sm.gov.cn/zw/gsgg/qt_5599/202303/P020230319727790391460.xls	2、驾驶人驾驶证逾期一年以上未换证公告（2023年第2批）.xls
attachment	http://www.sm.gov.cn/zw/gsgg/qt_5599/202303/P020230319727789659163.xls	3、驾驶人逾期未审验公告 （2023年第2批）.xls
attachment	http://www.sm.gov.cn/zw/gsgg/qt_5599/202303/P020230319727789821330.xls	4、驾驶人记满12分告知（2023年第2批）.xls
attachment	http://www.sm.gov.cn/zw/gsgg/qt_5599/202303/P020230319727790779656.xlsx	5、驾驶人驾驶证证件停止使用公告 （2023年第2批）.xlsx
attachment	http://www.sm.gov.cn/zw/gsgg/qt_5599/202303/P020230319727789989474.xls	6、70周岁以上驾驶人逾期未提交身体条件证明告知信息 （2023年第2批）.xls
attachment	http://www.sm.gov.cn/zw/gsgg/qt_5599/202303/P020230319727790563835.xls	7、70周岁以上驾驶人C3C4驾驶证注销公告（2023年第2批）.xls
attachment	http://www.sm.gov.cn/zw/gsgg/qt_5599/202303/P020230319727790125559.xls	8、初领实习期满分注销公告（2023年第2批）.xls
attachment	http://www.sm.gov.cn/zw/gsgg/qt_5599/202303/P020230319727790261995.xls	9、增驾实习期满分注销公告（2023年2批）.xls
attachment	http://www.sm.gov.cn/zw/gsgg/qt_5599/202303/P020230319727791178563.xls	10、吊销、死亡、注销人员驾驶证作废名单（2023年第2批）.xls
image	http://www.sm.gov.cn/images/loading.gif	
