link	http://www.baidu.com/link?url=5dWzglB3JoCXuGW5o0kUyh78LTdsCaVNDfJI_u6LFu6dlfnYj4IjcY43euFn6tXc4bq-T1_erAJXAxZ5cYFsS_	完善 培训 机制, 加快人才培育
link	http://www.baidu.com/link?url=OeswP4xo7xFsHYRykSBwoMGK2IjIUHEy8VV6fI310ePI6jCv_rgNgdwUk1elKMxXreP-ram3WGn5FF8GArJFnHrbpUqak12AL6HrxqmNNpi	坚持加大投入, 强化资金支持
