attachment	http://tjj.sm.gov.cn/xxgk/tjyb/202201/P020250408364470136966.xls	202112月月报.xls
image	http://tjj.sm.gov.cn/images/smsbm_tjj_logo_2023gb.png	
image	http://tjj.sm.gov.cn/images/babs.png	
