attachment	http://wjw.sm.gov.cn/xxgk/tzgg/202501/P020250109550522657231.pdf	2024年政府网站工作年度报表（卫健委）.pdf
image	http://wjw.sm.gov.cn/images/smsbm_wjw_logo_2023gb.png	
image	http://wjw.sm.gov.cn/images/babs.png	
