attachment	https://www.sm.gov.cn/zw/zfxxgkzdgz/ylbxyl/tzgg/202403/P020240313338004827188.pdf	三明市医疗保障基金中心关于印发《三明市医疗保障经办政务服务事项办事指南》（2024年修订版）的通知（明医保中心〔2024〕2号）.pdf
image	https://www.sm.gov.cn/images/loading.gif	
