attachment	https://www.sm.gov.cn/zw/zfxxgkzdgz/fp/xczxzc/201608/P020161013364211878438.pdf	复件 关于印发实施教育精准扶贫工作方案的通知.pdf
attachment	https://www.sm.gov.cn/zw/zfxxgkzdgz/fp/xczxzc/201608/P020161013364212124290.xls	精准扶贫工作方案责任分解表.xls
image	https://www.sm.gov.cn/images/loading.gif	
